{'outOfRailTime': 1.0992352055639365, 'outOfRailVelocity': 22.32840826028348, 'apogeeTime': 14.088977643445952, 'apogeeAltitude': 821.292904012819, 'apogeeX': 118.27151073246459, 'apogeeY': 111.16309591960488, 'impactTime': 60.694795448118434, 'impactX': 341.6708219361888, 'impactY': 45.091876632461506, 'impactVelocity': -18.784260807327726, 'initialStaticMargin': 1.6177622956044735, 'outOfRailStaticMargin': 1.793513824216867, 'finalStaticMargin': 2.634930552842011, 'numberOfEvents': 1, 'maxVelocity': 123.08233304554474, 'drogueTriggerTime': 13.03809523809524, 'drogueInflatedTime': 14.382248116505686, 'drogueInflatedVelocity': 11.991430980850943}
{'outOfRailTime': 0.9654398069640565, 'outOfRailVelocity': 24.709588149947336, 'apogeeTime': 14.371502374360752, 'apogeeAltitude': 888.5101181371226, 'apogeeX': 123.70372727929873, 'apogeeY': 110.12317261154665, 'impactTime': 65.55670949411319, 'impactX': 367.74974854162474, 'impactY': 22.073454745088718, 'impactVelocity': -18.03027756676039, 'initialStaticMargin': 2.050703596067133, 'outOfRailStaticMargin': 2.230170908746825, 'finalStaticMargin': 3.0535760860417485, 'numberOfEvents': 1, 'maxVelocity': 130.33587886995417, 'drogueTriggerTime': 13.457142857142859, 'drogueInflatedTime': 15.115447058623905, 'drogueInflatedVelocity': 13.462727122475542}
{'outOfRailTime': 1.0935479222061149, 'outOfRailVelocity': 22.662630412542878, 'apogeeTime': 14.711311427424965, 'apogeeAltitude': 902.0762559315258, 'apogeeX': 126.72734410124735, 'apogeeY': 125.8458334382077, 'impactTime': 67.22304274683974, 'impactX': 374.67549824625075, 'impactY': 37.9759898050132, 'impactVelocity': -17.371173265525243, 'initialStaticMargin': 1.929554469385283, 'outOfRailStaticMargin': 2.103559391959246, 'finalStaticMargin': 2.974950315553181, 'numberOfEvents': 1, 'maxVelocity': 129.7652350260514, 'drogueTriggerTime': 13.761904761904763, 'drogueInflatedTime': 16.34428343474882, 'drogueInflatedVelocity': 19.497750096010503}
{'outOfRailTime': 0.8691428602060463, 'outOfRailVelocity': 26.49903744276849, 'apogeeTime': 14.151423246388516, 'apogeeAltitude': 875.7128510691448, 'apogeeX': 142.30627067427704, 'apogeeY': 131.13464226025258, 'impactTime': 62.20183754819431, 'impactX': 382.5883874633919, 'impactY': 66.39779290102287, 'impactVelocity': -18.689792037533742, 'initialStaticMargin': 2.242867913678499, 'outOfRailStaticMargin': 2.473467134028557, 'finalStaticMargin': 3.4646324696902266, 'numberOfEvents': 1, 'maxVelocity': 129.89348058067463, 'drogueTriggerTime': 13.342857142857143, 'drogueInflatedTime': 15.633750647154045, 'drogueInflatedVelocity': 19.356399769580403}
{'outOfRailTime': 1.0549927198865032, 'outOfRailVelocity': 23.075609351869662, 'apogeeTime': 14.335592107581999, 'apogeeAltitude': 863.2809645221703, 'apogeeX': 121.19929503944854, 'apogeeY': 101.18890782672557, 'impactTime': 62.70198482464492, 'impactX': 353.61678525374015, 'impactY': 21.991917459573603, 'impactVelocity': -18.692876375658187, 'initialStaticMargin': 1.7862136963185617, 'outOfRailStaticMargin': 1.9688759359880532, 'finalStaticMargin': 2.8448561903701846, 'numberOfEvents': 1, 'maxVelocity': 126.78120786646912, 'drogueTriggerTime': 13.180952380952382, 'drogueInflatedTime': 15.01148020586997, 'drogueInflatedVelocity': 12.81455916943752}
{'outOfRailTime': 1.0512250253317326, 'outOfRailVelocity': 23.099303501714, 'apogeeTime': 14.093194843217402, 'apogeeAltitude': 834.7355757828618, 'apogeeX': 88.73870620326288, 'apogeeY': 91.61741292393904, 'impactTime': 63.424895757505105, 'impactX': 303.42699702966115, 'impactY': 1.2079332250901116, 'impactVelocity': -17.18240170015558, 'initialStaticMargin': 1.55029490741383, 'outOfRailStaticMargin': 1.7293222222557476, 'finalStaticMargin': 2.5746372413568204, 'numberOfEvents': 1, 'maxVelocity': 125.02344098478858, 'drogueTriggerTime': 13.276190476190477, 'drogueInflatedTime': 15.574355109250977, 'drogueInflatedVelocity': 16.560731341284352}
{'outOfRailTime': 1.1389576448823262, 'outOfRailVelocity': 21.808526922436947, 'apogeeTime': 14.404977729680848, 'apogeeAltitude': 844.7663286644784, 'apogeeX': 123.78976164027902, 'apogeeY': 116.43202053880164, 'impactTime': 65.87797063076515, 'impactX': 363.9154061984891, 'impactY': 29.4301331944162, 'impactVelocity': -16.990052908871586, 'initialStaticMargin': 2.554287500948343, 'outOfRailStaticMargin': 2.724796049261362, 'finalStaticMargin': 3.5527077487532877, 'numberOfEvents': 1, 'maxVelocity': 123.19854977345555, 'drogueTriggerTime': 13.371428571428572, 'drogueInflatedTime': 15.173301022271753, 'drogueInflatedVelocity': 14.13016619533872}
{'outOfRailTime': 1.137522872821864, 'outOfRailVelocity': 21.664580438579275, 'apogeeTime': 14.057924631217569, 'apogeeAltitude': 798.0044823999103, 'apogeeX': 114.66732163339547, 'apogeeY': 98.83128047487519, 'impactTime': 58.88034861177028, 'impactX': 326.55309681663164, 'impactY': 33.964228594422714, 'impactVelocity': -18.600634332250777, 'initialStaticMargin': 2.407145576715978, 'outOfRailStaticMargin': 2.599032037713302, 'finalStaticMargin': 3.50627782337353, 'numberOfEvents': 1, 'maxVelocity': 118.94967132279186, 'drogueTriggerTime': 13.04761904761905, 'drogueInflatedTime': 15.003443014086317, 'drogueInflatedVelocity': 14.290614244086484}
{'outOfRailTime': 1.2116938383671336, 'outOfRailVelocity': 20.805466108460077, 'apogeeTime': 14.345679847831402, 'apogeeAltitude': 818.3919260656992, 'apogeeX': 102.44233649516039, 'apogeeY': 94.71138026172319, 'impactTime': 62.248163998973205, 'impactX': 321.72509153606717, 'impactY': 16.900401965808808, 'impactVelocity': -18.138979604705117, 'initialStaticMargin': 2.643058213084866, 'outOfRailStaticMargin': 2.8212672416277087, 'finalStaticMargin': 3.699585850818519, 'numberOfEvents': 1, 'maxVelocity': 119.62737411720448, 'drogueTriggerTime': 13.409523809523812, 'drogueInflatedTime': 14.571344691810461, 'drogueInflatedVelocity': 10.420609609848555}
{'outOfRailTime': 1.280753354839553, 'outOfRailVelocity': 20.11521137269024, 'apogeeTime': 14.52252250054955, 'apogeeAltitude': 829.011051808123, 'apogeeX': 135.9275019106348, 'apogeeY': 135.09607302236967, 'impactTime': 66.32353907985488, 'impactX': 380.087247694238, 'impactY': 52.870904591922056, 'impactVelocity': -16.567083896602128, 'initialStaticMargin': 1.945663060160688, 'outOfRailStaticMargin': 2.110232252616907, 'finalStaticMargin': 2.9599632374720146, 'numberOfEvents': 1, 'maxVelocity': 120.9173365276139, 'drogueTriggerTime': 13.609523809523811, 'drogueInflatedTime': 15.292843842221112, 'drogueInflatedVelocity': 15.501728794960592}
{'outOfRailTime': 0.9307921874106089, 'outOfRailVelocity': 25.410322382898126, 'apogeeTime': 14.475631926964779, 'apogeeAltitude': 910.5548078366976, 'apogeeX': 110.65734754525035, 'apogeeY': 102.80005944633906, 'impactTime': 61.163288925869075, 'impactX': 334.575942075959, 'impactY': 31.32347649599099, 'impactVelocity': -20.117843490597917, 'initialStaticMargin': 2.2756719060682826, 'outOfRailStaticMargin': 2.4550905450931926, 'finalStaticMargin': 3.2699783354117957, 'numberOfEvents': 1, 'maxVelocity': 132.53385440272694, 'drogueTriggerTime': 13.43809523809524, 'drogueInflatedTime': 15.889192567626935, 'drogueInflatedVelocity': 16.815519981728993}
{'outOfRailTime': 0.6599741291343896, 'outOfRailVelocity': 32.519664825520906, 'apogeeTime': 13.554637389271228, 'apogeeAltitude': 851.9066305757274, 'apogeeX': 126.77038617194839, 'apogeeY': 98.54838682853008, 'impactTime': 58.78896469232956, 'impactX': 354.0744942985902, 'impactY': 34.039099970880706, 'impactVelocity': -20.112566892088974, 'initialStaticMargin': 1.964312535573691, 'outOfRailStaticMargin': 2.198202091737992, 'finalStaticMargin': 3.004651643377715, 'numberOfEvents': 1, 'maxVelocity': 132.4116503749684, 'drogueTriggerTime': 12.62857142857143, 'drogueInflatedTime': 13.995117802740381, 'drogueInflatedVelocity': 12.168214960282954}
{'outOfRailTime': 0.9156439111380453, 'outOfRailVelocity': 25.544455287943354, 'apogeeTime': 13.978335441102276, 'apogeeAltitude': 851.3046893040516, 'apogeeX': 110.22391512502571, 'apogeeY': 101.46749477219392, 'impactTime': 62.26229272512437, 'impactX': 333.11987377702707, 'impactY': 20.233967203947167, 'impactVelocity': -17.97664265436138, 'initialStaticMargin': 1.6114690456828318, 'outOfRailStaticMargin': 1.8129096844632018, 'finalStaticMargin': 2.7061269601077718, 'numberOfEvents': 1, 'maxVelocity': 128.82101976409703, 'drogueTriggerTime': 12.971428571428573, 'drogueInflatedTime': 15.47929420277864, 'drogueInflatedVelocity': 17.527549433503395}
{'outOfRailTime': 0.9314487098416118, 'outOfRailVelocity': 25.23822034399035, 'apogeeTime': 14.27449346618917, 'apogeeAltitude': 881.8060498369741, 'apogeeX': 84.09907390248989, 'apogeeY': 76.69110069284123, 'impactTime': 65.93859284630166, 'impactX': 308.29092570038114, 'impactY': -29.690307631142304, 'impactVelocity': -17.201039734185933, 'initialStaticMargin': 2.12697664643103, 'outOfRailStaticMargin': 2.321920360251687, 'finalStaticMargin': 3.1907494993091587, 'numberOfEvents': 1, 'maxVelocity': 129.23491107153524, 'drogueTriggerTime': 13.352380952380953, 'drogueInflatedTime': 15.92092969625162, 'drogueInflatedVelocity': 17.37677969759726}
{'outOfRailTime': 0.889673357157758, 'outOfRailVelocity': 25.826067530517236, 'apogeeTime': 13.7675281874876, 'apogeeAltitude': 819.1393090668535, 'apogeeX': 68.25698394397081, 'apogeeY': 64.79588130938549, 'impactTime': 61.299561651934354, 'impactX': 268.7801255181516, 'impactY': -25.540890016032172, 'impactVelocity': -18.164271612912803, 'initialStaticMargin': 2.3949342931491073, 'outOfRailStaticMargin': 2.605284447744446, 'finalStaticMargin': 3.4688352195741676, 'numberOfEvents': 1, 'maxVelocity': 123.4754741085514, 'drogueTriggerTime': 12.895238095238096, 'drogueInflatedTime': 14.150354378739443, 'drogueInflatedVelocity': 7.830200695394387}
{'outOfRailTime': 0.7648872244579152, 'outOfRailVelocity': 28.792587310088287, 'apogeeTime': 13.42134245592214, 'apogeeAltitude': 802.8726031721019, 'apogeeX': 60.82746810453777, 'apogeeY': 55.06030106783688, 'impactTime': 61.323906055582455, 'impactX': 258.33497742020967, 'impactY': -40.13130968994767, 'impactVelocity': -17.81885858152188, 'initialStaticMargin': 2.226518972662988, 'outOfRailStaticMargin': 2.468957871728883, 'finalStaticMargin': 3.361122435171134, 'numberOfEvents': 1, 'maxVelocity': 124.27638365652749, 'drogueTriggerTime': 12.523809523809526, 'drogueInflatedTime': 13.495733966068528, 'drogueInflatedVelocity': 6.167576081871814}
{'outOfRailTime': 0.582749558530391, 'outOfRailVelocity': 35.89732950151151, 'apogeeTime': 13.644868122388639, 'apogeeAltitude': 883.178440005647, 'apogeeX': 168.18334958467395, 'apogeeY': 123.45727589303192, 'impactTime': 60.38577148504058, 'impactX': 420.7768663702077, 'impactY': 61.127767555825834, 'impactVelocity': -19.83538714493588, 'initialStaticMargin': 1.8431341354763526, 'outOfRailStaticMargin': 2.0834202155522235, 'finalStaticMargin': 2.846733387338975, 'numberOfEvents': 1, 'maxVelocity': 137.06772681668542, 'drogueTriggerTime': 12.704761904761906, 'drogueInflatedTime': 14.555483803516019, 'drogueInflatedVelocity': 16.8002503120475}
{'outOfRailTime': 1.2908399625310143, 'outOfRailVelocity': 19.766937460112977, 'apogeeTime': 14.138183584171601, 'apogeeAltitude': 771.0193420686908, 'apogeeX': 112.39058430847265, 'apogeeY': 108.06681171310962, 'impactTime': 60.82425372725515, 'impactX': 327.4937388170803, 'impactY': 39.58989877972147, 'impactVelocity': -17.488959813408787, 'initialStaticMargin': 2.381340318733031, 'outOfRailStaticMargin': 2.5684606900408355, 'finalStaticMargin': 3.490158590593679, 'numberOfEvents': 1, 'maxVelocity': 114.29699158995057, 'drogueTriggerTime': 13.257142857142858, 'drogueInflatedTime': 14.48900719020434, 'drogueInflatedVelocity': 12.171480083572614}
{'outOfRailTime': 1.2144317442406403, 'outOfRailVelocity': 21.07850022341639, 'apogeeTime': 14.81546030321053, 'apogeeAltitude': 890.7424762255282, 'apogeeX': 90.41948013838714, 'apogeeY': 94.10324234763051, 'impactTime': 71.62600157756768, 'impactX': 337.65780608164476, 'impactY': -24.93814956926961, 'impactVelocity': -15.97604611932749, 'initialStaticMargin': 1.7579640520462063, 'outOfRailStaticMargin': 1.8953783639307724, 'finalStaticMargin': 2.6075414381120834, 'numberOfEvents': 1, 'maxVelocity': 127.16715022582054, 'drogueTriggerTime': 13.82857142857143, 'drogueInflatedTime': 15.748742728389338, 'drogueInflatedVelocity': 12.613589344910594}
{'outOfRailTime': 0.9607238161293329, 'outOfRailVelocity': 24.462716943900034, 'apogeeTime': 13.675874408359803, 'apogeeAltitude': 797.522081139608, 'apogeeX': 113.93703756244447, 'apogeeY': 98.60640598563842, 'impactTime': 63.99929349384427, 'impactX': 343.54409521498474, 'impactY': 9.22904917733712, 'impactVelocity': -16.680407152520782, 'initialStaticMargin': 1.4600746056595622, 'outOfRailStaticMargin': 1.653152320257236, 'finalStaticMargin': 2.494917233083843, 'numberOfEvents': 1, 'maxVelocity': 122.73860719561782, 'drogueTriggerTime': 12.657142857142858, 'drogueInflatedTime': 13.893151365379062, 'drogueInflatedVelocity': 11.229772676176212}
{'outOfRailTime': 1.3273421554174347, 'outOfRailVelocity': 19.759496497743722, 'apogeeTime': 14.964361037802842, 'apogeeAltitude': 874.9097455558131, 'apogeeX': 124.92901630056028, 'apogeeY': 144.5669125593075, 'impactTime': 67.24293959808412, 'impactX': 372.03973135559664, 'impactY': 65.70795392694961, 'impactVelocity': -17.58152819137455, 'initialStaticMargin': 2.192002545210502, 'outOfRailStaticMargin': 2.3433375295356393, 'finalStaticMargin': 3.152803929039364, 'numberOfEvents': 1, 'maxVelocity': 123.76938331013771, 'drogueTriggerTime': 14.190476190476192, 'drogueInflatedTime': 15.30693110194902, 'drogueInflatedVelocity': 13.717480400086195}
{'outOfRailTime': 1.0620766228804703, 'outOfRailVelocity': 23.058850473295788, 'apogeeTime': 15.24141030192963, 'apogeeAltitude': 881.8916149245588, 'apogeeX': 128.94449665053813, 'apogeeY': 108.84763986802247, 'impactTime': 68.21506045733372, 'impactX': 377.40325478646713, 'impactY': 4.587386755731978, 'impactVelocity': -17.59086221838212, 'initialStaticMargin': 1.7991175729514617, 'outOfRailStaticMargin': 1.9683489624500563, 'finalStaticMargin': 2.7891379406835943, 'numberOfEvents': 1, 'maxVelocity': 128.39383913984986, 'drogueTriggerTime': 13.580952380952382, 'drogueInflatedTime': 13.970411740321135, 'drogueInflatedVelocity': 12.361616126551123}
{'outOfRailTime': 1.3254834281208077, 'outOfRailVelocity': 19.451240366428657, 'apogeeTime': 14.340691122323417, 'apogeeAltitude': 786.6760490591732, 'apogeeX': 141.07254600897758, 'apogeeY': 135.93020196706811, 'impactTime': 60.7234376928925, 'impactX': 367.300322959381, 'impactY': 79.82727207580574, 'impactVelocity': -17.50587991049746, 'initialStaticMargin': 2.327322067684334, 'outOfRailStaticMargin': 2.509003050406568, 'finalStaticMargin': 3.4222032460321725, 'numberOfEvents': 1, 'maxVelocity': 115.24730173938994, 'drogueTriggerTime': 13.352380952380953, 'drogueInflatedTime': 15.592346472600637, 'drogueInflatedVelocity': 18.646785593901573}
{'outOfRailTime': 0.9613943283130876, 'outOfRailVelocity': 24.735739149740503, 'apogeeTime': 14.038877174075433, 'apogeeAltitude': 850.1946670917262, 'apogeeX': 143.54800193048032, 'apogeeY': 135.82495247024218, 'impactTime': 65.18720957062686, 'impactX': 392.3737132828745, 'impactY': 56.35453237983478, 'impactVelocity': -17.371804586008043, 'initialStaticMargin': 1.4493278324278318, 'outOfRailStaticMargin': 1.6113616806003872, 'finalStaticMargin': 2.3425510229430313, 'numberOfEvents': 1, 'maxVelocity': 128.7797242740283, 'drogueTriggerTime': 13.085714285714287, 'drogueInflatedTime': 14.592661810213038, 'drogueInflatedVelocity': 14.781518216899189}
{'outOfRailTime': 1.0291670226868967, 'outOfRailVelocity': 23.36291059307055, 'apogeeTime': 14.07756684728138, 'apogeeAltitude': 828.6250325142753, 'apogeeX': 81.40155175268566, 'apogeeY': 79.65723024756163, 'impactTime': 66.49083350839484, 'impactX': 305.33295976752044, 'impactY': -25.307341458915648, 'impactVelocity': -16.422708108605814, 'initialStaticMargin': 1.82384397585009, 'outOfRailStaticMargin': 2.006057840701243, 'finalStaticMargin': 2.8394547119081888, 'numberOfEvents': 1, 'maxVelocity': 123.34272051811585, 'drogueTriggerTime': 13.009523809523811, 'drogueInflatedTime': 14.51973396212641, 'drogueInflatedVelocity': 9.261276107758874}
{'outOfRailTime': 1.0595950568458534, 'outOfRailVelocity': 23.008303571244102, 'apogeeTime': 14.382632791519221, 'apogeeAltitude': 864.9377263402348, 'apogeeX': 138.52767424843233, 'apogeeY': 124.32870623010723, 'impactTime': 62.500634817074186, 'impactX': 375.3092308988839, 'impactY': 55.5351959003599, 'impactVelocity': -18.305976671411962, 'initialStaticMargin': 2.06267986622746, 'outOfRailStaticMargin': 2.2502622963687915, 'finalStaticMargin': 3.15326201409499, 'numberOfEvents': 1, 'maxVelocity': 126.78702628265256, 'drogueTriggerTime': 13.43809523809524, 'drogueInflatedTime': 16.04414586517988, 'drogueInflatedVelocity': 20.209187355777754}
{'outOfRailTime': 1.0189413438879593, 'outOfRailVelocity': 23.645083824167234, 'apogeeTime': 14.044126797039926, 'apogeeAltitude': 836.454560941638, 'apogeeX': 77.62967801918752, 'apogeeY': 74.3212086583086, 'impactTime': 68.47468878913625, 'impactX': 307.42795060324937, 'impactY': -41.672539505111274, 'impactVelocity': -15.863017072604801, 'initialStaticMargin': 1.4794954020140825, 'outOfRailStaticMargin': 1.638920000739653, 'finalStaticMargin': 2.3712130429946057, 'numberOfEvents': 1, 'maxVelocity': 125.61590444021716, 'drogueTriggerTime': 13.104761904761906, 'drogueInflatedTime': 14.538222839999024, 'drogueInflatedVelocity': 9.039223491142458}
{'outOfRailTime': 1.1046172720135874, 'outOfRailVelocity': 22.32805711289529, 'apogeeTime': 14.402866601932539, 'apogeeAltitude': 853.6952637437223, 'apogeeX': 124.54856955039897, 'apogeeY': 123.85935223260938, 'impactTime': 65.66112671247474, 'impactX': 366.3284856110396, 'impactY': 41.261976963970454, 'impactVelocity': -17.435613341001837, 'initialStaticMargin': 2.332956080872051, 'outOfRailStaticMargin': 2.499265220563212, 'finalStaticMargin': 3.298925712296877, 'numberOfEvents': 1, 'maxVelocity': 124.69509323425962, 'drogueTriggerTime': 13.314285714285715, 'drogueInflatedTime': 14.863953613418754, 'drogueInflatedVelocity': 13.179963246663721}
{'outOfRailTime': 0.8545444526601158, 'outOfRailVelocity': 26.955860841573365, 'apogeeTime': 14.179621617220263, 'apogeeAltitude': 892.7510632619465, 'apogeeX': 66.16511785699979, 'apogeeY': 59.52562214455959, 'impactTime': 68.24844067899679, 'impactX': 294.68032116043594, 'impactY': -60.86330109004141, 'impactVelocity': -17.089952415720543, 'initialStaticMargin': 2.189943421098924, 'outOfRailStaticMargin': 2.3889355985973277, 'finalStaticMargin': 3.2396182945268626, 'numberOfEvents': 1, 'maxVelocity': 132.28980177043422, 'drogueTriggerTime': 13.180952380952382, 'drogueInflatedTime': 14.675950978901762, 'drogueInflatedVelocity': 7.890107898637095}
{'outOfRailTime': 0.9445760910353118, 'outOfRailVelocity': 24.951187440791607, 'apogeeTime': 13.9923861661516, 'apogeeAltitude': 844.7351150457341, 'apogeeX': 78.8810381468595, 'apogeeY': 80.3658566181555, 'impactTime': 62.94421406935573, 'impactX': 289.4664387076056, 'impactY': -12.401611094743402, 'impactVelocity': -17.689657576774845, 'initialStaticMargin': 2.1861385831839883, 'outOfRailStaticMargin': 2.365036123650834, 'finalStaticMargin': 3.1534209292249034, 'numberOfEvents': 1, 'maxVelocity': 127.00401796253611, 'drogueTriggerTime': 13.01904761904762, 'drogueInflatedTime': 15.178343910571556, 'drogueInflatedVelocity': 13.80794763589974}
{'outOfRailTime': 0.9649008185722393, 'outOfRailVelocity': 24.608192207178433, 'apogeeTime': 14.385114845502128, 'apogeeAltitude': 879.4219080259866, 'apogeeX': 136.06545189982197, 'apogeeY': 129.48027345596302, 'impactTime': 68.09298857003267, 'impactX': 391.00711742004427, 'impactY': 37.983376575373505, 'impactVelocity': -16.769385827215203, 'initialStaticMargin': 2.6789173950435274, 'outOfRailStaticMargin': 2.8672432579361726, 'finalStaticMargin': 3.7164554129774996, 'numberOfEvents': 1, 'maxVelocity': 128.2293967408808, 'drogueTriggerTime': 13.42857142857143, 'drogueInflatedTime': 15.452341414482058, 'drogueInflatedVelocity': 16.54784818184482}
{'outOfRailTime': 0.7438373408862334, 'outOfRailVelocity': 29.82562283560351, 'apogeeTime': 13.832532687866362, 'apogeeAltitude': 874.0021278601112, 'apogeeX': 116.29757609674081, 'apogeeY': 100.63935176860244, 'impactTime': 65.4800024540558, 'impactX': 356.9619598808265, 'impactY': 5.720821022567428, 'impactVelocity': -17.509993050147123, 'initialStaticMargin': 1.7008176734153555, 'outOfRailStaticMargin': 1.9104758535864708, 'finalStaticMargin': 2.7225533292538864, 'numberOfEvents': 1, 'maxVelocity': 133.64129964943734, 'drogueTriggerTime': 12.885714285714286, 'drogueInflatedTime': 14.604910890522715, 'drogueInflatedVelocity': 12.98188145654167}
{'outOfRailTime': 1.569434292700919, 'outOfRailVelocity': 17.47608691237256, 'apogeeTime': 14.88755645580935, 'apogeeAltitude': 807.6284064817855, 'apogeeX': 74.86608683265, 'apogeeY': 102.94011418911526, 'impactTime': 63.59854010465369, 'impactX': 279.18129777213016, 'impactY': 21.72494729561427, 'impactVelocity': -17.00546125067272, 'initialStaticMargin': 1.6990048423536535, 'outOfRailStaticMargin': 1.8563648208549512, 'finalStaticMargin': 2.7245605225591243, 'numberOfEvents': 1, 'maxVelocity': 114.80619202444582, 'drogueTriggerTime': 13.923809523809526, 'drogueInflatedTime': 16.054278603627562, 'drogueInflatedVelocity': 14.313745596029133}
{'outOfRailTime': 1.0712736677624795, 'outOfRailVelocity': 22.910186247474634, 'apogeeTime': 14.669215819477158, 'apogeeAltitude': 897.0751931643877, 'apogeeX': 103.97585741019867, 'apogeeY': 114.10346449575275, 'impactTime': 61.454450258218785, 'impactX': 326.4500441265364, 'impactY': 51.405382053093334, 'impactVelocity': -20.326636852809077, 'initialStaticMargin': 2.5627840069150265, 'outOfRailStaticMargin': 2.7467178567204273, 'finalStaticMargin': 3.6430831447563814, 'numberOfEvents': 1, 'maxVelocity': 128.31205297119814, 'drogueTriggerTime': 13.733333333333334, 'drogueInflatedTime': 15.255140689418996, 'drogueInflatedVelocity': 12.035287628913347}
{'outOfRailTime': 1.0151097152345083, 'outOfRailVelocity': 23.71253347964786, 'apogeeTime': 14.171410472514026, 'apogeeAltitude': 849.5200457710575, 'apogeeX': 96.79387575826554, 'apogeeY': 97.21021950516712, 'impactTime': 62.7027482387863, 'impactX': 315.2658946094266, 'impactY': 14.170555970504331, 'impactVelocity': -18.07081938117884, 'initialStaticMargin': 1.6835874757143567, 'outOfRailStaticMargin': 1.8544677154991007, 'finalStaticMargin': 2.6461729403033933, 'numberOfEvents': 1, 'maxVelocity': 126.4307224957255, 'drogueTriggerTime': 13.22857142857143, 'drogueInflatedTime': 15.22027639553912, 'drogueInflatedVelocity': 13.855583748995462}
{'outOfRailTime': 1.0990610402240855, 'outOfRailVelocity': 22.396561831629587, 'apogeeTime': 14.299416677991871, 'apogeeAltitude': 845.8095636537194, 'apogeeX': 130.7442839975355, 'apogeeY': 120.0774878464647, 'impactTime': 65.97509740817371, 'impactX': 372.97524652865036, 'impactY': 32.515542119068584, 'impactVelocity': -16.692401056422952, 'initialStaticMargin': 1.7991130969243792, 'outOfRailStaticMargin': 1.9766279015975277, 'finalStaticMargin': 2.838935600496171, 'numberOfEvents': 1, 'maxVelocity': 124.98471947189101, 'drogueTriggerTime': 13.571428571428573, 'drogueInflatedTime': 15.57709988603897, 'drogueInflatedVelocity': 17.316066087497276}
{'outOfRailTime': 0.9954603076399834, 'outOfRailVelocity': 23.915947813639598, 'apogeeTime': 13.93531285951702, 'apogeeAltitude': 823.1504209223385, 'apogeeX': 86.90637569270869, 'apogeeY': 86.34816595660885, 'impactTime': 60.40553807672575, 'impactX': 290.6837976897472, 'impactY': 6.30531692323422, 'impactVelocity': -18.138008464371946, 'initialStaticMargin': 1.9346567228568208, 'outOfRailStaticMargin': 2.1264009287846726, 'finalStaticMargin': 2.987852554115723, 'numberOfEvents': 1, 'maxVelocity': 123.85806952173543, 'drogueTriggerTime': 12.980952380952383, 'drogueInflatedTime': 15.339128403830584, 'drogueInflatedVelocity': 15.877150449776043}
{'outOfRailTime': 1.3199358941053188, 'outOfRailVelocity': 19.80737933090269, 'apogeeTime': 15.145846517113311, 'apogeeAltitude': 894.7579309618609, 'apogeeX': 100.09915929686603, 'apogeeY': 125.67698394007985, 'impactTime': 67.90834399782976, 'impactX': 339.98494241908054, 'impactY': 39.21389762997973, 'impactVelocity': -17.80389428827878, 'initialStaticMargin': 2.542589855382477, 'outOfRailStaticMargin': 2.7107897286100333, 'finalStaticMargin': 3.6120491072083807, 'numberOfEvents': 1, 'maxVelocity': 124.06686032498573, 'drogueTriggerTime': 14.190476190476192, 'drogueInflatedTime': 15.450866224497107, 'drogueInflatedVelocity': 11.52298839299738}
{'outOfRailTime': 1.2998690656127423, 'outOfRailVelocity': 20.006415256507168, 'apogeeTime': 14.904318062855246, 'apogeeAltitude': 875.6736837767544, 'apogeeX': 87.46435516381901, 'apogeeY': 94.05242434671088, 'impactTime': 65.13990590555836, 'impactX': 312.40509780467505, 'impactY': 7.056982469103376, 'impactVelocity': -18.544006205991707, 'initialStaticMargin': 2.049030718983138, 'outOfRailStaticMargin': 2.2169808272539266, 'finalStaticMargin': 3.1157313632910713, 'numberOfEvents': 1, 'maxVelocity': 123.93562778275809, 'drogueTriggerTime': 13.933333333333335, 'drogueInflatedTime': 14.957563922218535, 'drogueInflatedVelocity': 9.040609800945395}
{'outOfRailTime': 1.1629133810690568, 'outOfRailVelocity': 21.589978297530326, 'apogeeTime': 14.630414177583393, 'apogeeAltitude': 872.8353492401536, 'apogeeX': 83.69551055630446, 'apogeeY': 95.73239590401877, 'impactTime': 69.1143629957946, 'impactX': 320.2306801691717, 'impactY': -10.836770801274733, 'impactVelocity': -16.697819055511456, 'initialStaticMargin': 2.2989331240779607, 'outOfRailStaticMargin': 2.4735884061060203, 'finalStaticMargin': 3.352119017716533, 'numberOfEvents': 1, 'maxVelocity': 125.35126747153494, 'drogueTriggerTime': 13.580952380952382, 'drogueInflatedTime': 14.914314267564192, 'drogueInflatedVelocity': 9.320412540298802}
{'outOfRailTime': 1.1294653257643699, 'outOfRailVelocity': 22.185893892734835, 'apogeeTime': 14.997351724120849, 'apogeeAltitude': 926.9651273329396, 'apogeeX': 73.53761192634938, 'apogeeY': 98.46832980075867, 'impactTime': 65.40079690256162, 'impactX': 294.1027363615134, 'impactY': 10.663704578518825, 'impactVelocity': -19.122882768148106, 'initialStaticMargin': 2.7348727721958013, 'outOfRailStaticMargin': 2.9000622371072207, 'finalStaticMargin': 3.7368258686053073, 'numberOfEvents': 1, 'maxVelocity': 129.79992198222553, 'drogueTriggerTime': 14.180952380952382, 'drogueInflatedTime': 15.808018238248705, 'drogueInflatedVelocity': 11.368229264912607}
