{'outOfRailTime': 1.0582556068914462, 'outOfRailVelocity': 23.132731508911892, 'apogeeTime': 14.469191917593998, 'apogeeAltitude': 880.7403514845951, 'apogeeX': 108.77301761595, 'apogeeY': 112.86044297035856, 'impactTime': 62.983915029741176, 'impactX': 407.3657159596468, 'impactY': -9.451342939821545, 'impactVelocity': -18.628736457383233, 'initialStaticMargin': 1.5963706232424455, 'outOfRailStaticMargin': 1.7689178494807716, 'finalStaticMargin': 2.6090468351558616, 'numberOfEvents': 1, 'maxVelocity': 128.725655726759, 'drogueTriggerTime': 13.580952380952382, 'drogueInflatedTime': 15.854650552195878, 'drogueInflatedVelocity': 16.91943715924136}
{'outOfRailTime': 1.034501688141673, 'outOfRailVelocity': 23.216859244143034, 'apogeeTime': 14.062538641414873, 'apogeeAltitude': 823.7044680742522, 'apogeeX': 100.26746246860975, 'apogeeY': 114.37202506902203, 'impactTime': 60.30317011984509, 'impactX': 379.24866035410207, 'impactY': 6.251310373158696, 'impactVelocity': -18.511402208576268, 'initialStaticMargin': 2.319973364501148, 'outOfRailStaticMargin': 2.5121959270664855, 'finalStaticMargin': 3.383992565328203, 'numberOfEvents': 1, 'maxVelocity': 122.26879738104057, 'drogueTriggerTime': 12.990476190476192, 'drogueInflatedTime': 15.141619978526311, 'drogueInflatedVelocity': 14.96562166956184}
{'outOfRailTime': 1.3973869872483613, 'outOfRailVelocity': 19.073487297953726, 'apogeeTime': 15.040255651496702, 'apogeeAltitude': 871.2566109593629, 'apogeeX': 99.6735062674051, 'apogeeY': 127.77924033613971, 'impactTime': 68.03940700528001, 'impactX': 418.1669304803197, 'impactY': -12.505288329506532, 'impactVelocity': -17.16590980429531, 'initialStaticMargin': 2.1678614502087563, 'outOfRailStaticMargin': 2.337358948118683, 'finalStaticMargin': 3.276048826280898, 'numberOfEvents': 1, 'maxVelocity': 122.7535057460616, 'drogueTriggerTime': 13.952380952380954, 'drogueInflatedTime': 15.48652573285974, 'drogueInflatedVelocity': 12.093191936959057}
{'outOfRailTime': 1.4640789678278947, 'outOfRailVelocity': 18.34949111769174, 'apogeeTime': 14.823682634433561, 'apogeeAltitude': 823.7324782018575, 'apogeeX': 109.70589853557917, 'apogeeY': 138.5837784178309, 'impactTime': 59.28409435112466, 'impactX': 384.3937796479942, 'impactY': 52.854526643474806, 'impactVelocity': -19.401286003322358, 'initialStaticMargin': 1.7879092127830845, 'outOfRailStaticMargin': 1.9452974652968096, 'finalStaticMargin': 2.7993765776025796, 'numberOfEvents': 1, 'maxVelocity': 117.67521147330594, 'drogueTriggerTime': 13.933333333333335, 'drogueInflatedTime': 15.92847060898616, 'drogueInflatedVelocity': 16.338861440143273}
{'outOfRailTime': 0.9642018528142738, 'outOfRailVelocity': 24.523653247295517, 'apogeeTime': 13.927154902644887, 'apogeeAltitude': 829.0421109561344, 'apogeeX': 136.90861020202078, 'apogeeY': 119.15922993026906, 'impactTime': 65.15120231519907, 'impactX': 459.5360621524712, 'impactY': -16.665027983123178, 'impactVelocity': -16.983572333826167, 'initialStaticMargin': 1.5247845579333226, 'outOfRailStaticMargin': 1.706402994002061, 'finalStaticMargin': 2.513644093735557, 'numberOfEvents': 1, 'maxVelocity': 125.65033690442996, 'drogueTriggerTime': 13.057142857142859, 'drogueInflatedTime': 14.287328308191572, 'drogueInflatedVelocity': 13.502815775012229}
{'outOfRailTime': 1.0759343679834261, 'outOfRailVelocity': 22.75800617661609, 'apogeeTime': 14.435190334225666, 'apogeeAltitude': 868.0036388104481, 'apogeeX': 63.29968640232557, 'apogeeY': 82.44895795301146, 'impactTime': 59.42036509698072, 'impactX': 320.1969468059507, 'impactY': -31.900033387777952, 'impactVelocity': -20.262894518276777, 'initialStaticMargin': 2.1297145325057594, 'outOfRailStaticMargin': 2.315589478243127, 'finalStaticMargin': 3.2104364165263477, 'numberOfEvents': 1, 'maxVelocity': 125.95845386013018, 'drogueTriggerTime': 13.580952380952382, 'drogueInflatedTime': 15.368886339250686, 'drogueInflatedVelocity': 11.51442281206274}
{'outOfRailTime': 1.1257040437490013, 'outOfRailVelocity': 22.011552673369966, 'apogeeTime': 14.27536101699582, 'apogeeAltitude': 837.8478908567049, 'apogeeX': 82.9550836092023, 'apogeeY': 94.66732759795464, 'impactTime': 59.25470121961187, 'impactX': 348.5601233415816, 'impactY': -14.973512521197774, 'impactVelocity': -19.562067914399005, 'initialStaticMargin': 1.6140780283774558, 'outOfRailStaticMargin': 1.7763679349601258, 'finalStaticMargin': 2.5621810344181664, 'numberOfEvents': 1, 'maxVelocity': 123.49270665638905, 'drogueTriggerTime': 13.371428571428572, 'drogueInflatedTime': 15.155960048011446, 'drogueInflatedVelocity': 12.254398378061058}
{'outOfRailTime': 1.2380119408404504, 'outOfRailVelocity': 20.550654873963566, 'apogeeTime': 14.322518539526317, 'apogeeAltitude': 814.4899967348547, 'apogeeX': 129.6011209138362, 'apogeeY': 133.91064929200292, 'impactTime': 62.96087214681744, 'impactX': 433.23465689841834, 'impactY': 18.95505234586203, 'impactVelocity': -17.39014208076516, 'initialStaticMargin': 1.8480483059727828, 'outOfRailStaticMargin': 2.023522373041629, 'finalStaticMargin': 2.9153348638495604, 'numberOfEvents': 1, 'maxVelocity': 120.57627313363501, 'drogueTriggerTime': 13.295238095238096, 'drogueInflatedTime': 15.244417567696575, 'drogueInflatedVelocity': 16.01194695999433}
{'outOfRailTime': 1.1998277614037187, 'outOfRailVelocity': 20.90153762623129, 'apogeeTime': 14.024780426495218, 'apogeeAltitude': 783.8023841009974, 'apogeeX': 127.81519677294311, 'apogeeY': 144.3426167628686, 'impactTime': 60.656188591383994, 'impactX': 416.9934420129311, 'impactY': 45.16256056100957, 'impactVelocity': -17.30613589903991, 'initialStaticMargin': 1.9509852420074896, 'outOfRailStaticMargin': 2.12469817587004, 'finalStaticMargin': 2.9705475247746533, 'numberOfEvents': 1, 'maxVelocity': 118.32483003319626, 'drogueTriggerTime': 13.104761904761906, 'drogueInflatedTime': 15.352788786848398, 'drogueInflatedVelocity': 18.827852823068874}
{'outOfRailTime': 0.927430767936623, 'outOfRailVelocity': 25.270783193977074, 'apogeeTime': 13.927652680626743, 'apogeeAltitude': 836.908376488718, 'apogeeX': 116.74185641134683, 'apogeeY': 110.71406122996387, 'impactTime': 63.05056374224317, 'impactX': 419.94967461670547, 'impactY': -16.150931515614268, 'impactVelocity': -17.73627552470388, 'initialStaticMargin': 1.62345541539349, 'outOfRailStaticMargin': 1.8051735596483598, 'finalStaticMargin': 2.5982593525405124, 'numberOfEvents': 1, 'maxVelocity': 126.93822212931741, 'drogueTriggerTime': 12.876190476190477, 'drogueInflatedTime': 14.703596256410092, 'drogueInflatedVelocity': 13.648752512534013}
{'outOfRailTime': 1.0417618694361348, 'outOfRailVelocity': 23.090900102984985, 'apogeeTime': 13.776919425023642, 'apogeeAltitude': 783.6073384557874, 'apogeeX': 154.07199409764007, 'apogeeY': 113.88829745372435, 'impactTime': 60.214945573621904, 'impactX': 459.4384770687758, 'impactY': 2.0677953675637926, 'impactVelocity': -18.177243728581452, 'initialStaticMargin': 1.8139644439180727, 'outOfRailStaticMargin': 1.9923940349671185, 'finalStaticMargin': 2.8025160034034484, 'numberOfEvents': 1, 'maxVelocity': 121.1729847576044, 'drogueTriggerTime': 12.657142857142858, 'drogueInflatedTime': 13.65544778661926, 'drogueInflatedVelocity': 14.21693086839029}
{'outOfRailTime': 0.8740079656839351, 'outOfRailVelocity': 26.279659518755842, 'apogeeTime': 13.721078923122823, 'apogeeAltitude': 820.0352768821585, 'apogeeX': 131.76120832052266, 'apogeeY': 118.87878182095886, 'impactTime': 64.88959776249908, 'impactX': 449.6794595732579, 'impactY': -16.86062825861753, 'impactVelocity': -16.623911958164328, 'initialStaticMargin': 1.9109724812911002, 'outOfRailStaticMargin': 2.1116822710775014, 'finalStaticMargin': 2.9451557723217685, 'numberOfEvents': 1, 'maxVelocity': 126.00369163308248, 'drogueTriggerTime': 12.752380952380953, 'drogueInflatedTime': 14.435157735236231, 'drogueInflatedVelocity': 14.524098444127882}
{'outOfRailTime': 0.9122184412969109, 'outOfRailVelocity': 25.82103758897984, 'apogeeTime': 14.336723553669458, 'apogeeAltitude': 900.6287274233448, 'apogeeX': 129.60647237682886, 'apogeeY': 107.11525089270019, 'impactTime': 67.79975188999386, 'impactX': 466.9067061008793, 'impactY': -44.085930342899324, 'impactVelocity': -17.5336955433571, 'initialStaticMargin': 1.710219709846942, 'outOfRailStaticMargin': 1.8742054986048988, 'finalStaticMargin': 2.609910926710337, 'numberOfEvents': 1, 'maxVelocity': 133.2051136607584, 'drogueTriggerTime': 13.180952380952382, 'drogueInflatedTime': 14.852050935213772, 'drogueInflatedVelocity': 12.634827228390984}
{'outOfRailTime': 1.0485623096778465, 'outOfRailVelocity': 22.88999355395615, 'apogeeTime': 13.770288405658299, 'apogeeAltitude': 783.5264744513852, 'apogeeX': 81.91162490081766, 'apogeeY': 87.25123012032643, 'impactTime': 61.41111419236212, 'impactX': 354.6911698328022, 'impactY': -42.51758759545779, 'impactVelocity': -16.8334413121078, 'initialStaticMargin': 1.829186879490603, 'outOfRailStaticMargin': 2.0222936303471197, 'finalStaticMargin': 2.8884698959555752, 'numberOfEvents': 1, 'maxVelocity': 119.0052878431999, 'drogueTriggerTime': 12.895238095238096, 'drogueInflatedTime': 15.033379165903906, 'drogueInflatedVelocity': 14.866191022789407}
{'outOfRailTime': 0.9321579669635206, 'outOfRailVelocity': 25.153379157156245, 'apogeeTime': 13.854060639834847, 'apogeeAltitude': 826.2668945320345, 'apogeeX': 150.29352758353733, 'apogeeY': 138.49081373170256, 'impactTime': 62.704040811600706, 'impactX': 465.34550496312687, 'impactY': 23.94961018736291, 'impactVelocity': -17.485344539770963, 'initialStaticMargin': 2.0799811158441783, 'outOfRailStaticMargin': 2.2542518012368964, 'finalStaticMargin': 3.0089269757142234, 'numberOfEvents': 1, 'maxVelocity': 126.30868035871157, 'drogueTriggerTime': 13.057142857142859, 'drogueInflatedTime': 14.947279222692378, 'drogueInflatedVelocity': 17.90460676639298}
{'outOfRailTime': 1.2463142328484684, 'outOfRailVelocity': 20.318196121508425, 'apogeeTime': 14.233013388131008, 'apogeeAltitude': 795.9363520226325, 'apogeeX': 63.76606879752306, 'apogeeY': 89.25780780812342, 'impactTime': 49.95974997906464, 'impactX': 264.4907571296433, 'impactY': 32.490671805912534, 'impactVelocity': -23.56113482542686, 'initialStaticMargin': 2.235920608559299, 'outOfRailStaticMargin': 2.422959795025531, 'finalStaticMargin': 3.3476204796255824, 'numberOfEvents': 1, 'maxVelocity': 117.11957779529178, 'drogueTriggerTime': 13.419047619047621, 'drogueInflatedTime': 16.00209760488774, 'drogueInflatedVelocity': 18.36682802250175}
{'outOfRailTime': 0.7459052187794932, 'outOfRailVelocity': 29.776414717618987, 'apogeeTime': 13.907129567467647, 'apogeeAltitude': 876.401284593107, 'apogeeX': 140.9672816304366, 'apogeeY': 126.57933990617369, 'impactTime': 65.2767065490003, 'impactX': 470.307392197267, 'impactY': -5.9393850750867845, 'impactVelocity': -17.77421496637203, 'initialStaticMargin': 1.6828376541431762, 'outOfRailStaticMargin': 1.886979739835645, 'finalStaticMargin': 2.677556244521068, 'numberOfEvents': 1, 'maxVelocity': 133.49588220165862, 'drogueTriggerTime': 12.923809523809526, 'drogueInflatedTime': 14.584088662043861, 'drogueInflatedVelocity': 14.710420317613115}
{'outOfRailTime': 1.2451947746015728, 'outOfRailVelocity': 20.441776556597063, 'apogeeTime': 14.302620019895448, 'apogeeAltitude': 810.6110949155172, 'apogeeX': 108.4160330806309, 'apogeeY': 119.3410324027396, 'impactTime': 59.41827837533678, 'impactX': 385.8720499850171, 'impactY': 20.292412890890706, 'impactVelocity': -18.960630493451596, 'initialStaticMargin': 1.7121388815566927, 'outOfRailStaticMargin': 1.8877040822065883, 'finalStaticMargin': 2.778665813582805, 'numberOfEvents': 1, 'maxVelocity': 119.84017728383739, 'drogueTriggerTime': 13.39047619047619, 'drogueInflatedTime': 15.038745449354389, 'drogueInflatedVelocity': 13.585197914232575}
{'outOfRailTime': 1.1229521252659955, 'outOfRailVelocity': 22.060154788901517, 'apogeeTime': 14.359908578209387, 'apogeeAltitude': 843.7982498651979, 'apogeeX': 109.33773483561046, 'apogeeY': 111.16977206348508, 'impactTime': 65.18710265021328, 'impactX': 417.2875300018923, 'impactY': -24.70831111316969, 'impactVelocity': -17.121927001160554, 'initialStaticMargin': 1.9039088802828816, 'outOfRailStaticMargin': 2.0730825436831894, 'finalStaticMargin': 2.8942457215345865, 'numberOfEvents': 1, 'maxVelocity': 123.83979177333616, 'drogueTriggerTime': 13.44761904761905, 'drogueInflatedTime': 15.30440419075563, 'drogueInflatedVelocity': 14.261155979086041}
{'outOfRailTime': 1.0657372434518118, 'outOfRailVelocity': 23.00435246917805, 'apogeeTime': 14.383985660568985, 'apogeeAltitude': 868.1431265599672, 'apogeeX': 121.29211228788971, 'apogeeY': 122.37139923081259, 'impactTime': 60.19801352734806, 'impactX': 413.259224802469, 'impactY': 21.652261523410587, 'impactVelocity': -19.878241990046636, 'initialStaticMargin': 1.7572258579206437, 'outOfRailStaticMargin': 1.9316474795738896, 'finalStaticMargin': 2.7838836467320847, 'numberOfEvents': 1, 'maxVelocity': 128.15317074868327, 'drogueTriggerTime': 13.304761904761905, 'drogueInflatedTime': 15.353683451028795, 'drogueInflatedVelocity': 15.111369763694563}
{'outOfRailTime': 1.0704573827101584, 'outOfRailVelocity': 22.759876243939146, 'apogeeTime': 14.160743237573378, 'apogeeAltitude': 831.0421519894019, 'apogeeX': 110.28683806749682, 'apogeeY': 113.17746412069441, 'impactTime': 61.71576350620948, 'impactX': 400.76513182934514, 'impactY': -3.6051348485466246, 'impactVelocity': -18.020015925296438, 'initialStaticMargin': 2.2634183253406968, 'outOfRailStaticMargin': 2.4249077562588135, 'finalStaticMargin': 3.175344617842644, 'numberOfEvents': 1, 'maxVelocity': 123.3496125200528, 'drogueTriggerTime': 13.20952380952381, 'drogueInflatedTime': 15.371896493564453, 'drogueInflatedVelocity': 16.071333349940357}
{'outOfRailTime': 1.226707426896347, 'outOfRailVelocity': 20.763533998475953, 'apogeeTime': 14.5914054666829, 'apogeeAltitude': 851.8638851171941, 'apogeeX': 115.16854591708064, 'apogeeY': 129.51563820213272, 'impactTime': 60.56470319144033, 'impactX': 404.8775123515072, 'impactY': 32.871178789077916, 'impactVelocity': -19.781068391896547, 'initialStaticMargin': 1.9013369373568334, 'outOfRailStaticMargin': 2.075886295249836, 'finalStaticMargin': 2.9763090291601757, 'numberOfEvents': 1, 'maxVelocity': 123.42921242854786, 'drogueTriggerTime': 13.657142857142858, 'drogueInflatedTime': 15.042012285205978, 'drogueInflatedVelocity': 12.99032113548568}
{'outOfRailTime': 1.264849328234624, 'outOfRailVelocity': 20.160588237039473, 'apogeeTime': 14.250608642374441, 'apogeeAltitude': 794.8416513292186, 'apogeeX': 104.48833205340816, 'apogeeY': 120.29345466164156, 'impactTime': 63.66457770291353, 'impactX': 397.41978260994506, 'impactY': -4.639181213704231, 'impactVelocity': -16.475867731401124, 'initialStaticMargin': 1.9898775449620814, 'outOfRailStaticMargin': 2.1573976378599795, 'finalStaticMargin': 2.9913361343771974, 'numberOfEvents': 1, 'maxVelocity': 117.50194804803803, 'drogueTriggerTime': 13.466666666666669, 'drogueInflatedTime': 15.469146058319403, 'drogueInflatedVelocity': 16.33212071667862}
{'outOfRailTime': 0.8958513769425205, 'outOfRailVelocity': 26.168102601130165, 'apogeeTime': 14.397820704785886, 'apogeeAltitude': 910.8495634403271, 'apogeeX': 181.06032369252182, 'apogeeY': 163.90800409231343, 'impactTime': 67.07796807150916, 'impactX': 534.9932661072324, 'impactY': 39.86486787318305, 'impactVelocity': -17.602636552733312, 'initialStaticMargin': 2.0904502981742126, 'outOfRailStaticMargin': 2.2806044092441042, 'finalStaticMargin': 3.1397868112974, 'numberOfEvents': 1, 'maxVelocity': 134.66253653287012, 'drogueTriggerTime': 13.457142857142859, 'drogueInflatedTime': 15.931481271964472, 'drogueInflatedVelocity': 21.993831542620523}
{'outOfRailTime': 0.97660811051286, 'outOfRailVelocity': 24.43413715885493, 'apogeeTime': 14.160805096965609, 'apogeeAltitude': 858.7193038327059, 'apogeeX': 117.24978724960557, 'apogeeY': 109.44683103918265, 'impactTime': 63.30164907744986, 'impactX': 422.40143885065413, 'impactY': -17.768905325743805, 'impactVelocity': -18.127969447471887, 'initialStaticMargin': 1.8601437628769955, 'outOfRailStaticMargin': 2.021428058946229, 'finalStaticMargin': 2.752500800713694, 'numberOfEvents': 1, 'maxVelocity': 128.16996301715625, 'drogueTriggerTime': 13.266666666666667, 'drogueInflatedTime': 15.084283930966464, 'drogueInflatedVelocity': 14.297335413872093}
{'outOfRailTime': 0.9546292735771583, 'outOfRailVelocity': 24.61655372023883, 'apogeeTime': 13.82827238085294, 'apogeeAltitude': 815.1225929990692, 'apogeeX': 96.40252212127305, 'apogeeY': 85.06583952570756, 'impactTime': 61.41779526471573, 'impactX': 380.8555707200687, 'impactY': -43.29015371501248, 'impactVelocity': -17.954691984853884, 'initialStaticMargin': 1.9753585996022966, 'outOfRailStaticMargin': 2.1790112712608622, 'finalStaticMargin': 3.0689607758527706, 'numberOfEvents': 1, 'maxVelocity': 123.7122450322461, 'drogueTriggerTime': 12.8, 'drogueInflatedTime': 14.42838838788007, 'drogueInflatedVelocity': 11.049849199844195}
{'outOfRailTime': 1.0354547940463898, 'outOfRailVelocity': 23.395611154610933, 'apogeeTime': 14.422237270752637, 'apogeeAltitude': 868.977033765088, 'apogeeX': 131.78043961470135, 'apogeeY': 136.29102941979977, 'impactTime': 73.14715673737983, 'impactX': 490.19353118703447, 'impactY': -32.777138665577525, 'impactVelocity': -15.013451808035946, 'initialStaticMargin': 2.4611173961665957, 'outOfRailStaticMargin': 2.6385428025583852, 'finalStaticMargin': 3.4692934067935437, 'numberOfEvents': 1, 'maxVelocity': 126.69753912180433, 'drogueTriggerTime': 13.4, 'drogueInflatedTime': 15.527161848750264, 'drogueInflatedVelocity': 16.923107524897425}
{'outOfRailTime': 1.012920786524355, 'outOfRailVelocity': 23.63347924783533, 'apogeeTime': 13.922051597265824, 'apogeeAltitude': 817.03889748235, 'apogeeX': 129.7020305020246, 'apogeeY': 126.40365123525686, 'impactTime': 59.83483502474025, 'impactX': 423.7558116910214, 'impactY': 26.19556977333207, 'impactVelocity': -18.989332394224544, 'initialStaticMargin': 2.0283328257319146, 'outOfRailStaticMargin': 2.2069330187896767, 'finalStaticMargin': 3.013229756185235, 'numberOfEvents': 1, 'maxVelocity': 123.68776433078726, 'drogueTriggerTime': 13.01904761904762, 'drogueInflatedTime': 14.311644041195988, 'drogueInflatedVelocity': 13.627475796787618}
{'outOfRailTime': 1.1294226252346977, 'outOfRailVelocity': 22.04111328606652, 'apogeeTime': 14.550640139719127, 'apogeeAltitude': 870.7115265907523, 'apogeeX': 106.47446449948274, 'apogeeY': 116.59976449523047, 'impactTime': 66.85153175156564, 'impactX': 425.11094181522975, 'impactY': -23.83036155209799, 'impactVelocity': -17.47548372321726, 'initialStaticMargin': 1.965319157630209, 'outOfRailStaticMargin': 2.137395592774489, 'finalStaticMargin': 2.9951031722480854, 'numberOfEvents': 1, 'maxVelocity': 126.29214209980607, 'drogueTriggerTime': 13.542857142857144, 'drogueInflatedTime': 14.864074475757988, 'drogueInflatedVelocity': 11.484564483485263}
{'outOfRailTime': 1.2131621467222082, 'outOfRailVelocity': 20.832307789904256, 'apogeeTime': 14.362276306980407, 'apogeeAltitude': 823.6378764611661, 'apogeeX': 100.55249947725673, 'apogeeY': 120.53596200639372, 'impactTime': 62.11300672785379, 'impactX': 387.73395724391025, 'impactY': 6.186725336715957, 'impactVelocity': -17.99921689157517, 'initialStaticMargin': 1.881957413233962, 'outOfRailStaticMargin': 2.0562097708351015, 'finalStaticMargin': 2.9268245260723, 'numberOfEvents': 1, 'maxVelocity': 120.7877696275218, 'drogueTriggerTime': 13.476190476190478, 'drogueInflatedTime': 15.188112716413485, 'drogueInflatedVelocity': 13.70969422116938}
{'outOfRailTime': 1.1874535256056917, 'outOfRailVelocity': 21.053459491376707, 'apogeeTime': 14.174027225061531, 'apogeeAltitude': 800.3538041750173, 'apogeeX': 96.31948223024305, 'apogeeY': 115.30628909232519, 'impactTime': 60.98055863864602, 'impactX': 377.1269157004308, 'impactY': 6.067294846057488, 'impactVelocity': -18.374933748681947, 'initialStaticMargin': 2.1537640839933063, 'outOfRailStaticMargin': 2.325193562907243, 'finalStaticMargin': 3.148446539599475, 'numberOfEvents': 1, 'maxVelocity': 118.38616687756445, 'drogueTriggerTime': 13.180952380952382, 'drogueInflatedTime': 14.222172562766534, 'drogueInflatedVelocity': 11.072037482708872}
{'outOfRailTime': 1.2405935327811914, 'outOfRailVelocity': 20.51290810588515, 'apogeeTime': 14.358062882587022, 'apogeeAltitude': 818.0861007337567, 'apogeeX': 112.67397153073618, 'apogeeY': 130.21783315597472, 'impactTime': 58.66314317294693, 'impactX': 388.8776989125145, 'impactY': 41.2333912975924, 'impactVelocity': -19.507791599810695, 'initialStaticMargin': 1.606805630884844, 'outOfRailStaticMargin': 1.7715773133100405, 'finalStaticMargin': 2.601287576887798, 'numberOfEvents': 1, 'maxVelocity': 120.21659894064294, 'drogueTriggerTime': 13.342857142857143, 'drogueInflatedTime': 15.19600062143883, 'drogueInflatedVelocity': 14.651272318100547}
{'outOfRailTime': 1.2443453906502364, 'outOfRailVelocity': 20.51991566966448, 'apogeeTime': 14.479821243316055, 'apogeeAltitude': 834.0994387099051, 'apogeeX': 69.87537736503107, 'apogeeY': 88.06891205721062, 'impactTime': 68.255969214982, 'impactX': 373.16662835624186, 'impactY': -73.38248776760099, 'impactVelocity': -15.58582200284451, 'initialStaticMargin': 1.661780432366431, 'outOfRailStaticMargin': 1.8268620836575749, 'finalStaticMargin': 2.6684113770765867, 'numberOfEvents': 1, 'maxVelocity': 121.35154825450715, 'drogueTriggerTime': 13.466666666666669, 'drogueInflatedTime': 16.0633009629224, 'drogueInflatedVelocity': 16.858751249810698}
{'outOfRailTime': 1.0646642731690639, 'outOfRailVelocity': 22.899042334757986, 'apogeeTime': 14.823820214262097, 'apogeeAltitude': 865.1129245243933, 'apogeeX': 111.8815763566012, 'apogeeY': 120.35453013358983, 'impactTime': 62.78071193172202, 'impactX': 410.29666513393994, 'impactY': 3.9399864095131902, 'impactVelocity': -19.419880272644388, 'initialStaticMargin': 2.531055029054136, 'outOfRailStaticMargin': 2.716581178867823, 'finalStaticMargin': 3.596979561151388, 'numberOfEvents': 1, 'maxVelocity': 125.45437719462946, 'drogueTriggerTime': 13.542857142857144, 'drogueInflatedTime': 14.208272737390644, 'drogueInflatedVelocity': 11.649603043950007}
{'outOfRailTime': 1.139495727134725, 'outOfRailVelocity': 21.821813418468956, 'apogeeTime': 14.312006512859488, 'apogeeAltitude': 838.211909266294, 'apogeeX': 80.75604757092292, 'apogeeY': 91.68629059858735, 'impactTime': 54.94312645676669, 'impactX': 321.0940691285206, 'impactY': 5.028123876994946, 'impactVelocity': -21.556521241513174, 'initialStaticMargin': 1.7823180889162897, 'outOfRailStaticMargin': 1.951265946249979, 'finalStaticMargin': 2.7791474935173834, 'numberOfEvents': 1, 'maxVelocity': 123.36471848877639, 'drogueTriggerTime': 13.4, 'drogueInflatedTime': 15.834066963826512, 'drogueInflatedVelocity': 16.711716420100274}
{'outOfRailTime': 1.1239759808133296, 'outOfRailVelocity': 22.208299881902082, 'apogeeTime': 14.600213725298445, 'apogeeAltitude': 885.8486321352952, 'apogeeX': 91.04023438856176, 'apogeeY': 109.52031830760639, 'impactTime': 70.35329657484677, 'impactX': 420.4142453991813, 'impactY': -54.1152520208954, 'impactVelocity': -16.227927361138033, 'initialStaticMargin': 1.8853206869197525, 'outOfRailStaticMargin': 2.053875290569053, 'finalStaticMargin': 2.9040385897192484, 'numberOfEvents': 1, 'maxVelocity': 128.33092106302288, 'drogueTriggerTime': 13.714285714285715, 'drogueInflatedTime': 15.577554973609205, 'drogueInflatedVelocity': 13.48479595686619}
{'outOfRailTime': 1.2927794023102765, 'outOfRailVelocity': 20.023816986894506, 'apogeeTime': 14.789097590780361, 'apogeeAltitude': 859.113402938623, 'apogeeX': 95.51405904661668, 'apogeeY': 121.67555469539684, 'impactTime': 65.32692325609693, 'impactX': 397.5677726471599, 'impactY': -7.111750405200201, 'impactVelocity': -17.678387762409983, 'initialStaticMargin': 2.163344125519858, 'outOfRailStaticMargin': 2.3359619120904127, 'finalStaticMargin': 3.243358076617349, 'numberOfEvents': 1, 'maxVelocity': 122.2967827851102, 'drogueTriggerTime': 13.866666666666667, 'drogueInflatedTime': 15.543758059348946, 'drogueInflatedVelocity': 13.024213402205964}
{'outOfRailTime': 0.9808462214377548, 'outOfRailVelocity': 24.16778307298041, 'apogeeTime': 13.78849831178541, 'apogeeAltitude': 808.2513515904845, 'apogeeX': 101.48847976398106, 'apogeeY': 84.10242854116676, 'impactTime': 60.9528344710978, 'impactX': 383.6861856883712, 'impactY': -45.2807472359659, 'impactVelocity': -17.599071660008782, 'initialStaticMargin': 1.2532025285802522, 'outOfRailStaticMargin': 1.4422631679911264, 'finalStaticMargin': 2.287152104198277, 'numberOfEvents': 1, 'maxVelocity': 123.66420045401517, 'drogueTriggerTime': 12.923809523809526, 'drogueInflatedTime': 15.029839819680294, 'drogueInflatedVelocity': 15.163977998414925}
{'outOfRailTime': 0.830514814966449, 'outOfRailVelocity': 27.281563686493655, 'apogeeTime': 13.71625586326845, 'apogeeAltitude': 830.4229278530706, 'apogeeX': 73.89114183159062, 'apogeeY': 70.72094120161528, 'impactTime': 62.03767358710593, 'impactX': 352.7858803142789, 'impactY': -67.2397346352495, 'impactVelocity': -18.08613115722917, 'initialStaticMargin': 2.000096237391945, 'outOfRailStaticMargin': 2.207538198105179, 'finalStaticMargin': 3.0355220244676726, 'numberOfEvents': 1, 'maxVelocity': 126.54197490220683, 'drogueTriggerTime': 12.62857142857143, 'drogueInflatedTime': 14.135575417200213, 'drogueInflatedVelocity': 8.499127796707254}
{'outOfRailTime': 0.9443380455553426, 'outOfRailVelocity': 25.05850482400887, 'apogeeTime': 14.245220500230117, 'apogeeAltitude': 879.0846418457622, 'apogeeX': 107.55816141855153, 'apogeeY': 104.56931348509008, 'impactTime': 65.8828256033154, 'impactX': 421.1579905595949, 'impactY': -39.17068998148291, 'impactVelocity': -17.321248510368278, 'initialStaticMargin': 1.8488481698484796, 'outOfRailStaticMargin': 2.033238420508477, 'finalStaticMargin': 2.8695881782737196, 'numberOfEvents': 1, 'maxVelocity': 130.15150194214596, 'drogueTriggerTime': 13.247619047619049, 'drogueInflatedTime': 15.639877824310355, 'drogueInflatedVelocity': 16.73960927076461}
{'outOfRailTime': 1.2227440158679568, 'outOfRailVelocity': 20.75513225621495, 'apogeeTime': 14.870896604001949, 'apogeeAltitude': 838.3129089021133, 'apogeeX': 90.56959750033536, 'apogeeY': 113.55621247066352, 'impactTime': 59.58065558044926, 'impactX': 359.9199658495714, 'impactY': 15.092635879987963, 'impactVelocity': -20.43581184855201, 'initialStaticMargin': 2.387450933817301, 'outOfRailStaticMargin': 2.5498682148831313, 'finalStaticMargin': 3.3593706714738527, 'numberOfEvents': 1, 'maxVelocity': 121.17203133827924, 'drogueTriggerTime': 13.495238095238097, 'drogueInflatedTime': 14.29163337267225, 'drogueInflatedVelocity': 10.43672428655287}
